ID,Mass,Bfld,Type
248161,18674860000.0,0.5172777,Pre-Infall
248162,12846844000.0,1.3047886,Pre-Infall
248164,15095436000.0,3.1348875,Pre-Infall
248166,1033145200.0,0.3920884,Pre-Infall
248174,1901732900.0,1.9870301,Pre-Infall
248176,1311378400.0,3.0369868,Pre-Infall
248180,5307388000.0,12.054354,Pre-Infall
249166,116402470000.0,0.3317647,Pre-Infall
249168,17248377000.0,0.30405787,Pre-Infall
249169,68984300000.0,2.9720414,Pre-Infall
249170,13297534000.0,1.068866,Pre-Infall
249171,20206303000.0,4.0355196,Pre-Infall
249173,2580434000.0,1.0264692,Pre-Infall
250391,34053388000.0,0.6651271,Pre-Infall
250392,36975403000.0,0.676759,Pre-Infall
250393,25161890000.0,0.5505921,Pre-Infall
250395,16831557000.0,0.98626506,Pre-Infall
250396,9573513000.0,0.58738893,Pre-Infall
250400,5339262000.0,0.8512085,Pre-Infall
250401,4708293000.0,1.7197857,Pre-Infall
250402,2496888300.0,0.49425796,Pre-Infall
250410,1949263900.0,0.92165345,Pre-Infall
251300,33987930000.0,1.2110164,Pre-Infall
251301,15689343000.0,0.88868344,Pre-Infall
251302,63022154000.0,18.787067,Pre-Infall
251303,10378033000.0,1.0113119,Pre-Infall
251304,29149164000.0,1.6891091,Pre-Infall
251308,8448957000.0,1.7991526,Pre-Infall
251312,1663988500.0,1.0121696,Pre-Infall
251314,1902589000.0,0.57721204,Pre-Infall
252246,33555380000.0,0.32251,Pre-Infall
252247,24547890000.0,0.28948352,Pre-Infall
252252,2352305700.0,0.7932339,Pre-Infall
252253,4833786400.0,0.6529142,Pre-Infall
252255,4151078700.0,0.757586,Pre-Infall
252260,4463650300.0,1.2886308,Pre-Infall
252261,5423279600.0,2.1530793,Pre-Infall
252263,2835842800.0,1.4156886,Pre-Infall
252996,127579700000.0,0.14110455,Pre-Infall
252997,39965550000.0,0.17134748,Pre-Infall
252998,52337290000.0,0.92181337,Pre-Infall
253000,13280298000.0,0.5329175,Pre-Infall
253004,20869683000.0,3.364707,Pre-Infall
253006,3745673500.0,1.3954531,Pre-Infall
253007,10216505000.0,5.9413486,Pre-Infall
253008,5644709000.0,2.4696105,Pre-Infall
253009,1364297100.0,1.7117912,Pre-Infall
253010,1923646700.0,0.32391477,Pre-Infall
253011,2442407700.0,0.686259,Pre-Infall
253012,2820297200.0,1.4036267,Pre-Infall
253015,5940199000.0,12.155864,Pre-Infall
253016,2040270700.0,2.4289258,Pre-Infall
254113,79409830000.0,0.18543065,Pre-Infall
254114,39193500000.0,0.39617613,Pre-Infall
254115,43561600000.0,0.78803134,Pre-Infall
254117,16590542000.0,3.012672,Pre-Infall
254120,10743667000.0,1.1967171,Pre-Infall
254121,1781114100.0,0.18008754,Pre-Infall
254122,8784852000.0,5.5693336,Pre-Infall
254124,2259315200.0,1.0963631,Pre-Infall
254125,1633891700.0,0.580644,Pre-Infall
254126,1113626800.0,0.31312227,Pre-Infall
254926,47233520000.0,0.27997103,Pre-Infall
255618,5159588400.0,0.95513666,Pre-Infall
255619,6915323400.0,0.23472537,Pre-Infall
255620,15346969000.0,3.1683495,Pre-Infall
255621,3966261200.0,0.28111166,Pre-Infall
255624,6355218000.0,1.6633977,Pre-Infall
255625,2571988200.0,1.5605204,Pre-Infall
256515,2508851500.0,0.69960964,Pre-Infall
257305,7256960000.0,0.5794035,Pre-Infall
257306,11080613000.0,0.83068347,Pre-Infall
257307,2981770000.0,1.098698,Pre-Infall
257310,1322762900.0,0.5387749,Pre-Infall
257312,1618819800.0,1.5085163,Pre-Infall
258265,65262535000.0,0.1272113,Pre-Infall
258266,51179532000.0,0.4512032,Pre-Infall
258268,3601909000.0,1.0079043,Pre-Infall
258269,3895505200.0,2.38326,Pre-Infall
258270,7698803700.0,1.6494203,Pre-Infall
258271,4138696000.0,1.0928444,Pre-Infall
258272,1311116800.0,1.5438282,Pre-Infall
258273,2465119000.0,1.9954137,Pre-Infall
258274,3309537800.0,1.9109036,Pre-Infall
258275,1342993000.0,0.5720181,Pre-Infall
258276,2699038700.0,1.3532051,Pre-Infall
258279,1866598300.0,0.93557715,Pre-Infall
259117,69834390000.0,0.77014214,Pre-Infall
259118,21725753000.0,1.6431819,Pre-Infall
259119,14526799000.0,0.6716271,Pre-Infall
259120,4239246300.0,0.7053536,Pre-Infall
259121,2743634000.0,0.5671464,Pre-Infall
259122,2826443000.0,1.3859278,Pre-Infall
259128,4001800000.0,1.1424296,Pre-Infall
259131,1785954200.0,1.3526356,Pre-Infall
260015,102635454000.0,2.4130905,Pre-Infall
260023,2740396000.0,1.503844,Pre-Infall
260867,85472710000.0,1.1121318,Pre-Infall
260868,26015586000.0,2.167067,Pre-Infall
260870,19836959000.0,2.3663242,Pre-Infall
260874,2083923700.0,0.8769338,Pre-Infall
260879,1079459100.0,0.7250413,Pre-Infall
260883,2347162000.0,1.4875228,Pre-Infall
261963,8804611000.0,2.3073149,Pre-Infall
261965,7837939000.0,1.2530944,Pre-Infall
261966,9515155000.0,1.9081861,Pre-Infall
261967,7348396000.0,1.3671299,Pre-Infall
261968,5980305400.0,2.0227087,Pre-Infall
261971,6000160000.0,2.9351122,Pre-Infall
262664,2954985700.0,1.2894728,Pre-Infall
263559,120824095000.0,0.13002951,Pre-Infall
263560,27290817000.0,0.2845594,Pre-Infall
263561,34132623000.0,2.1366622,Pre-Infall
263564,2214342100.0,0.9213084,Pre-Infall
263565,4667482600.0,1.9740733,Pre-Infall
263566,3374618000.0,0.94988984,Pre-Infall
263567,9518690000.0,1.9646955,Pre-Infall
263568,1713968600.0,0.8624916,Pre-Infall
263569,3219149300.0,1.6032621,Pre-Infall
263572,5185943000.0,3.1356628,Pre-Infall
263576,3616275200.0,1.5627024,Pre-Infall
263577,1039599400.0,0.70228815,Pre-Infall
263588,1606366300.0,1.020341,Pre-Infall
264414,139132140000.0,0.851278,Pre-Infall
264417,3836319500.0,2.9186049,Pre-Infall
264418,7237315000.0,1.2937926,Pre-Infall
264421,1232031100.0,1.154673,Pre-Infall
264422,4080310000.0,0.54387003,Pre-Infall
264429,2333172500.0,2.929796,Pre-Infall
265268,44161233000.0,0.67147636,Pre-Infall
265269,52810314000.0,1.019887,Pre-Infall
265270,6568598500.0,0.31518188,Pre-Infall
265271,9087731000.0,1.5564678,Pre-Infall
265272,7158020000.0,0.11875573,Pre-Infall
265275,2838367700.0,0.9807219,Pre-Infall
265928,25303802000.0,1.5203428,Pre-Infall
265930,22786940000.0,0.9878115,Pre-Infall
265931,5108869000.0,0.97113186,Pre-Infall
265932,12220347000.0,1.9097565,Pre-Infall
265938,2138816000.0,1.7930359,Pre-Infall
265939,1037317100.0,0.74311256,Pre-Infall
266560,126049940000.0,2.011409,Pre-Infall
266561,44364040000.0,0.60251945,Pre-Infall
266562,88603976000.0,0.7552294,Pre-Infall
266563,7352523000.0,1.3842752,Pre-Infall
266564,14930338000.0,3.553372,Pre-Infall
266565,4920068000.0,2.1093955,Pre-Infall
266566,4602112000.0,0.9939487,Pre-Infall
266567,2701115600.0,0.65178263,Pre-Infall
266568,6278549500.0,3.1309633,Pre-Infall
266570,1926300800.0,1.8726141,Pre-Infall
267324,16665732000.0,1.3261019,Pre-Infall
267325,1122737800.0,1.8320321,Pre-Infall
268296,9634415000.0,2.297841,Pre-Infall
268298,9504609000.0,1.5845135,Pre-Infall
268301,1803819500.0,0.7920533,Pre-Infall
268302,2224174300.0,0.63868004,Pre-Infall
268913,2981219000.0,0.9092457,Pre-Infall
269445,3902032600.0,0.44959334,Pre-Infall
270086,1610159100.0,1.3379864,Pre-Infall
270088,5362848300.0,0.5800869,Pre-Infall
270092,1443363800.0,0.36170587,Pre-Infall
270093,2856221700.0,0.8094486,Pre-Infall
270964,75126420000.0,0.11040965,Pre-Infall
270965,74689930000.0,0.1412649,Pre-Infall
270966,37806780000.0,0.25936687,Pre-Infall
270967,48090560000.0,0.8466745,Pre-Infall
270968,9504255000.0,0.9527791,Pre-Infall
270969,5817489400.0,0.38060454,Pre-Infall
270970,9806889000.0,0.98648345,Pre-Infall
270971,6396067000.0,1.1289711,Pre-Infall
270973,1168006900.0,0.21612829,Pre-Infall
270985,1442052600.0,4.778425,Pre-Infall
271730,27044575000.0,0.45224282,Pre-Infall
271731,38394724000.0,1.7390466,Pre-Infall
271732,13784315000.0,1.9540241,Pre-Infall
271737,3591634400.0,0.75751317,Pre-Infall
271738,2219947500.0,1.0002527,Pre-Infall
271739,2267458800.0,1.0605642,Pre-Infall
272331,1544490100.0,1.1786796,Pre-Infall
272334,4114300200.0,2.249263,Pre-Infall
273142,30219092000.0,1.2884254,Pre-Infall
273144,19357130000.0,0.65658754,Pre-Infall
273152,2681753900.0,0.62501055,Pre-Infall
273153,3222371800.0,0.90302837,Pre-Infall
273995,27494710000.0,1.0661587,Pre-Infall
273996,8851401000.0,0.21535838,Pre-Infall
273997,8849980000.0,0.21793436,Pre-Infall
273998,23220770000.0,0.7572975,Pre-Infall
273999,46613295000.0,1.835303,Pre-Infall
274000,6656854000.0,0.2949174,Pre-Infall
274002,7039574500.0,1.0115051,Pre-Infall
274003,3139874800.0,0.5886739,Pre-Infall
274005,1927215600.0,0.14349058,Pre-Infall
274006,1671611600.0,1.444487,Pre-Infall
274007,1951772200.0,0.50363135,Pre-Infall
274009,2995186400.0,0.6052993,Pre-Infall
274010,1393163600.0,1.3796133,Pre-Infall
274791,38243877000.0,1.181752,Pre-Infall
274792,6402261000.0,0.41109294,Pre-Infall
274793,7831078000.0,1.0166863,Pre-Infall
274794,5231768000.0,1.4951391,Pre-Infall
274797,5193345500.0,1.8813328,Pre-Infall
274798,1920352300.0,0.7655025,Pre-Infall
275534,39227510000.0,11.445285,Pre-Infall
275536,10225337000.0,0.42652,Pre-Infall
275537,1477445900.0,0.35412747,Pre-Infall
275540,1201757600.0,0.5180627,Pre-Infall
275541,1783198300.0,0.69883114,Pre-Infall
275542,1738500700.0,0.60803086,Pre-Infall
275551,1755533600.0,0.8485968,Pre-Infall
276220,22711523000.0,1.137219,Pre-Infall
276221,21123625000.0,1.1669308,Pre-Infall
276222,62559818000.0,2.9353075,Pre-Infall
276224,17068439000.0,3.0306125,Pre-Infall
276227,1034036860.0,0.18452325,Pre-Infall
276238,1695059300.0,2.5411527,Pre-Infall
277022,23580334000.0,8.6352625,Pre-Infall
277023,5783155700.0,0.39461762,Pre-Infall
277025,8803632000.0,1.0038872,Pre-Infall
277026,1462869000.0,2.4042764,Pre-Infall
277027,2524661800.0,2.056803,Pre-Infall
277689,10114981000.0,0.3112369,Pre-Infall
277691,1166428900.0,0.64272046,Pre-Infall
277693,3369783800.0,1.2452303,Pre-Infall
277694,1253731300.0,0.881347,Pre-Infall
278303,113414930000.0,0.556642,Pre-Infall
278307,2264495000.0,1.0948874,Pre-Infall
278308,3877271600.0,0.6186619,Pre-Infall
278310,2767115500.0,0.5278939,Pre-Infall
278311,1053182900.0,0.42424506,Pre-Infall
278312,4646115000.0,2.6700866,Pre-Infall
278314,6954134000.0,3.514176,Pre-Infall
278315,1358551400.0,0.38722506,Pre-Infall
278857,6683190000.0,0.57962346,Pre-Infall
278860,6356808700.0,1.5613556,Pre-Infall
279708,62571823000.0,3.8588946,Pre-Infall
279709,52409980000.0,4.743435,Pre-Infall
279710,3023561000.0,0.70858175,Pre-Infall
279712,3426936300.0,0.78199935,Pre-Infall
279723,1569765600.0,2.9895973,Pre-Infall
280455,3417969700.0,0.7150736,Pre-Infall
280459,1602137300.0,0.8943491,Pre-Infall
280460,1799918100.0,0.8354799,Pre-Infall
281074,3674096000.0,0.31080827,Pre-Infall
281076,1006126000.0,0.86930543,Pre-Infall
281079,1268887200.0,0.7650719,Pre-Infall
281701,121679280000.0,0.27887952,Pre-Infall
281703,7096556000.0,1.4313222,Pre-Infall
281704,23279847000.0,13.119292,Pre-Infall
281707,3478169600.0,1.6921035,Pre-Infall
281714,1132791300.0,1.234066,Pre-Infall
281715,1114252500.0,0.9645823,Pre-Infall
281718,1816538600.0,2.4969318,Pre-Infall
282378,58978390000.0,0.253517,Pre-Infall
282381,1678355800.0,1.8000742,Pre-Infall
282385,6875133400.0,3.2148287,Pre-Infall
283018,1318500200.0,0.24479726,Pre-Infall
283638,32328403000.0,0.9994874,Pre-Infall
283639,4777892000.0,0.8507364,Pre-Infall
283643,7250111500.0,1.0186182,Pre-Infall
283651,2290653400.0,2.2288017,Pre-Infall
284317,28111340000.0,1.3097885,Pre-Infall
284321,1819843700.0,0.718305,Pre-Infall
284324,2580036000.0,1.3290439,Pre-Infall
284326,1271311400.0,2.99642,Pre-Infall
284949,30832906000.0,1.1802727,Pre-Infall
284952,13582231000.0,1.1807606,Pre-Infall
284953,26599715000.0,0.6073605,Pre-Infall
284955,9934591000.0,1.9661211,Pre-Infall
284957,7726543000.0,1.9989743,Pre-Infall
284958,5278045000.0,1.5584441,Pre-Infall
285481,3785529900.0,0.48398396,Pre-Infall
285482,9116427000.0,1.2509726,Pre-Infall
285483,2838932200.0,0.12495057,Pre-Infall
285485,8997501000.0,1.4697403,Pre-Infall
285486,4987792000.0,1.6081159,Pre-Infall
285487,2305202200.0,0.8864442,Pre-Infall
286067,11846163000.0,0.33944753,Pre-Infall
286068,8925331000.0,2.800349,Pre-Infall
286072,9428352000.0,0.7825264,Pre-Infall
286073,3764605200.0,0.546375,Pre-Infall
286074,1701635100.0,0.3114757,Pre-Infall
286075,3476564200.0,1.267016,Pre-Infall
286078,1280662800.0,1.442939,Pre-Infall
286080,1634792400.0,1.2153045,Pre-Infall
286697,30818490000.0,0.52557373,Pre-Infall
286698,22841608000.0,2.4610083,Pre-Infall
286699,2733579300.0,0.37536344,Pre-Infall
286700,7714765300.0,2.9813983,Pre-Infall
286701,7621297700.0,0.8758037,Pre-Infall
287337,69264370000.0,0.2815401,Pre-Infall
287339,13637725000.0,0.47286543,Pre-Infall
287340,2320966700.0,0.6296709,Pre-Infall
287342,3616838700.0,0.79476947,Pre-Infall
288020,2721066800.0,0.74933726,Pre-Infall
288022,2989307600.0,1.1750624,Pre-Infall
288744,43562480000.0,1.2596121,Pre-Infall
288745,20763013000.0,1.0057001,Pre-Infall
288746,8181960000.0,1.132358,Pre-Infall
288749,7241047600.0,0.73849803,Pre-Infall
288750,2240687400.0,1.1819416,Pre-Infall
288751,8154815500.0,0.9433113,Pre-Infall
288756,2518131700.0,1.1187558,Pre-Infall
289427,58899403000.0,1.6656296,Pre-Infall
289428,17755394000.0,0.8258388,Pre-Infall
289430,10197731000.0,1.4444824,Pre-Infall
289431,14335511000.0,4.460378,Pre-Infall
289434,2541950000.0,0.86093795,Pre-Infall
289443,1136793100.0,2.0515115,Pre-Infall
289450,2452720000.0,13.598173,Pre-Infall
289947,11135092000.0,0.64887923,Pre-Infall
289948,11712057000.0,2.6423514,Pre-Infall
289949,23219182000.0,1.0389458,Pre-Infall
289950,5575912000.0,3.2563071,Pre-Infall
289951,7262499300.0,5.5777574,Pre-Infall
290645,8262156000.0,0.7445293,Pre-Infall
290649,1192934700.0,0.7682754,Pre-Infall
291114,47374970000.0,0.66476476,Pre-Infall
291115,36166627000.0,0.36981058,Pre-Infall
291117,2529719600.0,0.35473612,Pre-Infall
291119,21325440000.0,5.7025905,Pre-Infall
291121,3014952200.0,0.9688188,Pre-Infall
291122,6287165400.0,1.1037297,Pre-Infall
291123,1458826900.0,0.52588105,Pre-Infall
291124,2090975900.0,0.7952005,Pre-Infall
291131,2791387000.0,2.8466775,Pre-Infall
291891,1349365400.0,0.95094085,Pre-Infall
291894,1757408500.0,1.4240419,Pre-Infall
292356,74049070000.0,0.29937002,Pre-Infall
292357,37087474000.0,0.40050778,Pre-Infall
292358,9899435000.0,0.5970831,Pre-Infall
292359,6913702400.0,0.72934973,Pre-Infall
292364,2307174100.0,0.9128502,Pre-Infall
292923,62293316000.0,3.9431875,Pre-Infall
292925,24787423000.0,3.0454142,Pre-Infall
292926,8673346000.0,0.90821713,Pre-Infall
292927,10466424000.0,4.3532543,Pre-Infall
292928,3688241200.0,1.1929698,Pre-Infall
292933,1167176100.0,1.1630052,Pre-Infall
292936,2782113500.0,0.71249783,Pre-Infall
293440,102725770000.0,0.17354763,Pre-Infall
293441,68717404000.0,1.1394111,Pre-Infall
293442,15060316000.0,0.52884984,Pre-Infall
293443,17286510000.0,0.5928178,Pre-Infall
294048,97296695000.0,1.168322,Pre-Infall
294049,39928435000.0,0.34693006,Pre-Infall
294050,40382020000.0,0.2119849,Pre-Infall
294051,25326017000.0,0.045593183,Pre-Infall
294052,12445758000.0,1.2045676,Pre-Infall
294053,5780720000.0,0.40389806,Pre-Infall
294054,4788559400.0,0.98920417,Pre-Infall
294055,1540834400.0,0.92028445,Pre-Infall
294512,9006629000.0,0.24658868,Pre-Infall
294513,39406707000.0,10.356665,Pre-Infall
294514,10153856000.0,0.32457572,Pre-Infall
294515,21171480000.0,2.9516392,Pre-Infall
294517,1973873200.0,0.36154914,Pre-Infall
294526,1039919040.0,1.2291247,Pre-Infall
294527,4229575200.0,14.737797,Pre-Infall
294535,3340852200.0,18.782413,Pre-Infall
294541,2060972300.0,10.130958,Pre-Infall
294544,1746446200.0,15.939732,Pre-Infall
294549,1218486700.0,26.008299,Pre-Infall
295081,2529587200.0,1.0241684,Pre-Infall
295675,98396370000.0,0.2258575,Pre-Infall
295676,46000865000.0,0.25512075,Pre-Infall
295677,38063665000.0,0.5296529,Pre-Infall
295678,17419983000.0,0.5044455,Pre-Infall
295679,4926426000.0,0.3826877,Pre-Infall
295680,14489354000.0,2.4294088,Pre-Infall
295685,1009032600.0,1.9898903,Pre-Infall
296303,31353287000.0,0.80995464,Pre-Infall
296304,17265336000.0,1.6442187,Pre-Infall
296305,22733873000.0,0.429493,Pre-Infall
296310,1377049900.0,0.5233914,Pre-Infall
296788,45776454000.0,0.49325013,Pre-Infall
296789,10341623000.0,2.3746605,Pre-Infall
296791,4567666700.0,1.3141183,Pre-Infall
296792,7491463000.0,0.983675,Pre-Infall
296793,2268519200.0,0.7088984,Pre-Infall
297215,6348090400.0,6.2550955,Pre-Infall
297217,2438174500.0,0.81502336,Pre-Infall
297219,3075267300.0,1.470822,Pre-Infall
297714,11311391000.0,2.6527917,Pre-Infall
297715,9433794000.0,1.1023945,Pre-Infall
297716,1442172800.0,0.8913822,Pre-Infall
298207,99755020000.0,0.58381987,Pre-Infall
298210,1774944500.0,0.18047294,Pre-Infall
298212,1807042000.0,0.79932857,Pre-Infall
298213,1825543400.0,1.5777358,Pre-Infall
298215,2096100200.0,1.358864,Pre-Infall
298217,1009557300.0,0.51012945,Pre-Infall
298221,3165171000.0,11.239783,Pre-Infall
298231,1438108000.0,6.6141386,Pre-Infall
298233,1550768100.0,3.4031188,Pre-Infall
298893,31754328000.0,1.7717123,Pre-Infall
298894,26960378000.0,3.553631,Pre-Infall
298896,3849884700.0,0.7955378,Pre-Infall
298900,2129970800.0,0.9152166,Pre-Infall
299430,64231133000.0,0.18226634,Pre-Infall
299435,2062851700.0,0.5263838,Pre-Infall
299436,3727229200.0,1.8518045,Pre-Infall
299437,7553260000.0,4.1824417,Pre-Infall
299438,1242757500.0,0.734493,Pre-Infall
299439,3500286700.0,1.1454494,Pre-Infall
299440,1806982900.0,0.7481262,Pre-Infall
299936,95126960000.0,0.13691719,Pre-Infall
299937,32462178000.0,5.2644396,Pre-Infall
299940,1041458560.0,0.6330979,Pre-Infall
300569,91100080000.0,0.7611015,Pre-Infall
300570,38623986000.0,0.17113383,Pre-Infall
300571,17326836000.0,0.7381616,Pre-Infall
300574,4008472000.0,0.20125952,Pre-Infall
300575,2340335600.0,0.35611644,Pre-Infall
300577,2866559000.0,1.4755917,Pre-Infall
300583,1073911800.0,0.94680744,Pre-Infall
301127,108173705000.0,0.09122613,Pre-Infall
301129,28249373000.0,0.22723117,Pre-Infall
301130,12188762000.0,0.85347706,Pre-Infall
301136,3050476300.0,10.220929,Pre-Infall
301749,15740908000.0,2.3026965,Pre-Infall
301761,2609044000.0,3.7679098,Pre-Infall
302165,117989630000.0,0.1194643,Pre-Infall
302167,2074685600.0,0.54289407,Pre-Infall
302775,7221242400.0,0.37525523,Pre-Infall
302776,32821293000.0,2.1175137,Pre-Infall
302777,1469088100.0,0.6634063,Pre-Infall
302778,2510829000.0,0.73836267,Pre-Infall
302780,3392125400.0,0.6295649,Pre-Infall
302781,3080076300.0,6.7998533,Pre-Infall
303363,35818177000.0,0.25757918,Pre-Infall
303364,16437507000.0,1.1700051,Pre-Infall
303365,37586215000.0,0.16199152,Pre-Infall
303366,1356858600.0,0.69903916,Pre-Infall
303367,3573197000.0,0.9417519,Pre-Infall
303368,2325394400.0,1.4563447,Pre-Infall
303711,24430815000.0,1.4227287,Pre-Infall
303714,13208987000.0,2.5250077,Pre-Infall
303715,3142519600.0,1.088839,Pre-Infall
303716,14736985000.0,5.0702295,Pre-Infall
303722,2143650400.0,1.4443679,Pre-Infall
303730,1219942800.0,1.2791361,Pre-Infall
304202,11004429000.0,0.6072863,Pre-Infall
304203,7943597000.0,0.44081953,Pre-Infall
304204,8643829000.0,1.5519661,Pre-Infall
304206,4280705500.0,0.95166564,Pre-Infall
304728,2098671900.0,0.7265073,Pre-Infall
305085,10872201000.0,1.7355728,Pre-Infall
305086,1289497500.0,1.3519418,Pre-Infall
305087,7253513000.0,1.726775,Pre-Infall
305655,16395401000.0,1.1133142,Pre-Infall
305657,1554434800.0,0.72390884,Pre-Infall
305658,3866822000.0,1.6373237,Pre-Infall
305660,4492346400.0,1.5853024,Pre-Infall
306060,32563878000.0,2.2010007,Pre-Infall
306062,12970252000.0,4.8445992,Pre-Infall
306517,60854284000.0,2.1163404,Pre-Infall
306518,12671020000.0,1.7648587,Pre-Infall
306519,20781079000.0,3.676059,Pre-Infall
306520,6058626600.0,0.2199931,Pre-Infall
306521,1988066600.0,0.4073103,Pre-Infall
306952,2976080100.0,1.7732433,Pre-Infall
307439,24618945000.0,0.27519348,Pre-Infall
307440,28767760000.0,1.296206,Pre-Infall
307441,8973781000.0,2.6577775,Pre-Infall
307442,11375115000.0,1.9304361,Pre-Infall
308062,27526496000.0,0.1556569,Pre-Infall
308063,13500415000.0,0.31963927,Pre-Infall
308064,4263742500.0,0.25202173,Pre-Infall
308066,4732339700.0,2.1252115,Pre-Infall
308068,1502621000.0,0.78307456,Pre-Infall
308069,3530289700.0,1.6199899,Pre-Infall
308070,1228391600.0,0.5434249,Pre-Infall
308072,1136724600.0,0.98965335,Pre-Infall
308599,5540655000.0,1.0629579,Pre-Infall
308602,1121809900.0,0.5825917,Pre-Infall
309047,5687666000.0,1.0308654,Pre-Infall
309048,20713510000.0,5.7619905,Pre-Infall
309429,52145738000.0,0.38083956,Pre-Infall
309430,31767405000.0,0.49208564,Pre-Infall
309431,17880000000.0,0.36526188,Pre-Infall
309433,14898550000.0,2.55692,Pre-Infall
309435,4834506000.0,1.5701631,Pre-Infall
309437,1405576200.0,2.1915467,Pre-Infall
309438,1105976800.0,0.9017219,Pre-Infall
309952,72342630000.0,0.8679422,Pre-Infall
309953,12421659000.0,0.5746364,Pre-Infall
309954,5765736000.0,0.7484954,Pre-Infall
309955,3933861400.0,0.30650374,Pre-Infall
309960,1360389900.0,0.96823853,Pre-Infall
310510,131490870000.0,0.66860336,Pre-Infall
310511,56666632000.0,0.3490003,Pre-Infall
310512,12939880000.0,0.8086548,Pre-Infall
310986,34640760000.0,1.1025501,Pre-Infall
310987,8164357000.0,2.0829253,Pre-Infall
311304,32221190000.0,0.37100074,Pre-Infall
311305,16728087000.0,0.511757,Pre-Infall
311306,2645824800.0,1.0741429,Pre-Infall
311307,1037189250.0,0.4811702,Pre-Infall
311308,9128651000.0,3.8752878,Pre-Infall
311310,1431664300.0,1.2382902,Pre-Infall
311884,5066514000.0,0.754448,Pre-Infall
311886,2657266700.0,1.3410227,Pre-Infall
312413,22035330000.0,0.2144252,Pre-Infall
312414,43077644000.0,0.6058749,Pre-Infall
312415,5095632000.0,0.22175848,Pre-Infall
312416,21683223000.0,2.844737,Pre-Infall
312417,2480760300.0,0.32334286,Pre-Infall
312418,11101934000.0,6.500147,Pre-Infall
312425,1573771600.0,0.71494985,Pre-Infall
